geneID	expression	avg_exonNum	max_exonNum	fibroblast_specificity	geneSymbol	geneClass	epiGeneClass	DHS_type	conservation	Chr.cpm	Nuc.cpm	Cyt.cpm	localization	transcriptType
CATG00000009526	0	2.8	4	0	CATG00000009526.1	lncRNA_intergenic	__na	not_DHS	926.5	0.0486305252773818	0.00339455505541523	0.00156813153185261	Chromatin bound	FANTOM CAT lncRNA
CATG00000009527	0.000762323440620074	1	1	0.263266357547656	CATG00000009527.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009528	0.0012607588460884	1	1	0.00821158152927375	CATG00000009528.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009530	0.00257945784229191	1	1	0	CATG00000009530.1	lncRNA_intergenic	__na	not_DHS	0	0.371274543472374	0.0727560331350455	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009532	0.000527685722997103	1	1	0.142767591286632	CATG00000009532.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0.00160061615369351	Cytoplasmic	FANTOM CAT lncRNA
CATG00000009534	0	1.5	2	0	CATG00000009534.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009535	0.000615999200132189	1	1	0	CATG00000009535.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009537	0	1	1	0.294710327455919	CATG00000009537.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009538	0	2	2	0.43301834352418	CATG00000009538.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009539	0.000861976220368413	3.33	6	0.0282012195121951	CATG00000009539.1	lncRNA_intergenic	p_lncRNA_intergenic	DHS_promoter	0	0.00222767183530967	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009540	0.000501657888235665	1	1	0.0934673366834171	CATG00000009540.1	sense_overlap_RNA	__na	not_DHS	182.2	0	0	0	other	other
CATG00000009541	0.000651751656069708	1	1	0	CATG00000009541.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	521.1	0	0	0	other	FANTOM CAT lncRNA
CATG00000009542	0	1	1	0.387331256490135	CATG00000009542.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009543	0.0184679861419969	1	1	0.123867069486405	CATG00000009543.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0.588911573920663	0.0339658835663276	0.0320135642069622	Chromatin bound	FANTOM CAT lncRNA
CATG00000009544	0.00178988934362896	1	1	0.574144486692015	CATG00000009544.1	lncRNA_intergenic	__na	not_DHS	270.4	0.746819209430773	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009545	0.0177567879615904	1.25	2	0.287915097569326	CATG00000009545.1	lncRNA_intergenic	__na	not_DHS	2741	3.24523675247084	0.112947532245142	0.063433066659372	Chromatin bound	FANTOM CAT lncRNA
CATG00000009547	0.00489928213323489	1	1	0.184064763527908	CATG00000009547.1	sense_overlap_RNA	__na	not_DHS	0	0.0941021786114653	0	0	Chromatin bound	other
CATG00000009548	0.00440904953055896	1.2	2	0.167226890756303	CATG00000009548.1	lncRNA_intergenic	__na	not_DHS	4982	1.08631182785743	0.121817667634268	0.0479155321852169	Chromatin bound	FANTOM CAT lncRNA
CATG00000009551	0.000460014502435671	1	1	0.061734443900049	CATG00000009551.1	lncRNA_intergenic	__na	not_DHS	0	0.0444506782675637	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009552	0.0051688503770646	1	1	0.226347305389222	CATG00000009552.1	lncRNA_intergenic	__na	not_DHS	153.8	0.0896573192380131	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009553	0.0019605618163334	1	1	0.421841541755889	CATG00000009553.1	lncRNA_intergenic	__na	not_DHS	1403.7	0.0196626798384598	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009557	0.00386599638641225	1	1	0.0633685380767093	CATG00000009557.1	lncRNA_intergenic	__na	not_DHS	941	0.0183519991062622	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009558	0	1	1	0	CATG00000009558.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009559	0.0010411988388579	5.4	6	0	CATG00000009559.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	947.6	0.0178562377585242	0.000774684540348187	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009560	0.00109107478437111	1	1	0	CATG00000009560.1	sense_overlap_RNA	__na	not_DHS	947.6	0	0	0	other	other
CATG00000009564	0	1	1	0.0425449772218362	CATG00000009564.1	lncRNA_antisense	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009565	0	1	1	0.248210023866348	CATG00000009565.1	lncRNA_antisense	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009567	0.00130068601780369	1	1	0.0705294016209691	CATG00000009567.1	lncRNA_intergenic	__na	not_DHS	986.1	0.0226032608950581	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009568	0	1	1	0.228958210712184	CATG00000009568.1	sense_overlap_RNA	__na	not_DHS	0	0.00710826074041627	0	0	Chromatin bound	other
CATG00000009569	0	1	1	0.0697674418604651	CATG00000009569.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0.00753432308002626	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009570	0.00437601634094204	1	1	0.229534510433387	CATG00000009570.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	0	0.178559061700573	0.0193957286289027	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009571	0.0711969978647462	1	1	0.377382465057179	CATG00000009571.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	0	0.138832636978603	0.0339652553919677	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009572	0	1	1	0.0703218116805721	CATG00000009572.1	lncRNA_intergenic	__na	not_DHS	717.1	0.0436952555613823	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009575	0.00164394967354954	4	4	0.276807980049875	CATG00000009575.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	376.8	0	0	0	other	FANTOM CAT lncRNA
CATG00000009577	0.00303932431818636	5.14	8	0.0941295546558704	CATG00000009577.1	lncRNA_intergenic	__na	not_DHS	1326.1	0.0304299866984951	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009578	0.0115508280655275	2	2	0.0554156171284635	CATG00000009578.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	573.1	0	0	0	other	FANTOM CAT lncRNA
CATG00000009579	0.000671000569521371	1	1	0	CATG00000009579.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009580	0.000905861492773905	2	2	0.309433962264151	CATG00000009580.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009581	0.176620151437098	1	1	0.0918405365126677	CATG00000009581.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	303.9	0	0.203794111172863	0.0320130868480807	Nuclear soluble	FANTOM CAT lncRNA
CATG00000009582	0.0590158253301035	1	1	0.134888438133874	CATG00000009582.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	540	0.0218476169523776	0.179479210157929	0.0628440784852281	Nuclear soluble	FANTOM CAT lncRNA
CATG00000009583	0	1	1	0.00852768930442823	CATG00000009583.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009584	0.00308663359953414	1	1	0	CATG00000009584.1	lncRNA_intergenic	__na	not_DHS	541.1	0.00728269058051595	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009586	0.0284679920778058	1	1	0.301731996353692	CATG00000009586.1	lncRNA_sense_intronic	__na	not_DHS	0	0.374710581208761	0.393922856614886	0	Nuclear soluble	FANTOM CAT lncRNA
CATG00000009588	0.00858261882729872	1	1	0.126637554585153	CATG00000009588.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009589	0.000734265807963462	1.67	2	0.291612903225806	CATG00000009589.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	472.1	0.563534641843627	4.13331484727319	0.42324479355373	Nuclear soluble	FANTOM CAT lncRNA
CATG00000009590	0.00367005305127697	1	1	0.207853757616791	CATG00000009590.1	lncRNA_intergenic	__na	not_DHS	0	0.0226031038500692	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009591	0.301672208655892	1	1	0.410852713178295	CATG00000009591.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	499.3	0.0670539848109898	0.0510337642588465	0.0314218989441491	Chromatin bound	Expressed lncRNA
CATG00000009593	0.000658092683815047	1	1	0.312734082397004	CATG00000009593.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009594	0.000763380701701657	1	1	0.0647482014388489	CATG00000009594.1	lncRNA_intergenic	__na	not_DHS	0	0.0486680371498053	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009595	0	1	1	0.616707616707617	CATG00000009595.1	lncRNA_intergenic	__na	not_DHS	0	0.112260663646095	0.0448348869592123	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009597	0.00151763591028427	2	2	0.0263267864605098	CATG00000009597.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0.0304368088873891	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009598	0.000547909477777973	1	1	0.202205882352941	CATG00000009598.1	sense_overlap_RNA	__na	DHS_enhancer	885.1	0.0226032160250613	0	0	Chromatin bound	other
CATG00000009600	0.0453704767766356	2	2	0.376631853785901	CATG00000009600.1	sense_overlap_RNA	__na	not_DHS	0	0.989502648616299	0	0	Chromatin bound	other
CATG00000009601	0.0375876236020518	1	1	0.223798266351458	CATG00000009601.1	lncRNA_intergenic	__na	not_DHS	753.4	4.73370728972273	0.259170859326816	0.0174018345648614	Chromatin bound	FANTOM CAT lncRNA
CATG00000009603	0.015403306966336	1	1	0.521972132904609	CATG00000009603.1	short_ncRNA	__na	DHS_enhancer	639.9	0.0313410081849291	0	0	Chromatin bound	other
CATG00000009604	0.000861976220368413	1	1	0.56552207428171	CATG00000009604.1	lncRNA_divergent	__na	not_DHS	312.9	0	0	0	other	FANTOM CAT lncRNA
CATG00000009605	0.0321247561486662	2	3	0.114614918132201	CATG00000009605.1	lncRNA_divergent	e_lncRNA	DHS_enhancer	724	0	0	0	other	FANTOM CAT lncRNA
CATG00000009606	0.579242568384364	1	1	0.5040369088812	CATG00000009606.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	668.9	0.0218475736391232	0.728404423462619	0.0948082513264563	Nuclear soluble	Expressed lncRNA
CATG00000009607	0.00637595860987968	2	2	0.0349451442503048	CATG00000009607.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009608	0.0636873529519338	1	1	0.288574068370804	CATG00000009608.1	short_ncRNA	__na	DHS_enhancer	239.4	0	0.0131890411064756	0	Nuclear soluble	other
CATG00000009609	0.0890796707699809	2	2	0.704883227176221	CATG00000009609.1	short_ncRNA	__na	DHS_enhancer	0	0	0	0	other	other
CATG00000009610	0.015100642331249	1	1	0.60580204778157	CATG00000009610.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	1010.1	0	0	0	other	FANTOM CAT lncRNA
CATG00000009611	0	1	1	0	CATG00000009611.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009612	0.00120088740390923	1	1	0.0887424646011496	CATG00000009612.1	lncRNA_intergenic	__na	not_DHS	4961.4	0.0436947791155848	0.0169826276959839	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009613	0.00222360822763643	1	1	0.212784212784213	CATG00000009613.1	sense_overlap_RNA	__na	not_DHS	1135.4	5.02334873371487	0.0727586532022304	0.0628456685344979	Chromatin bound	other
CATG00000009614	0.0116754677579717	1	1	0.0938023450586265	CATG00000009614.1	lncRNA_sense_intronic	__na	not_DHS	703.9	0.134108319241499	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009616	0.0074538677674265	1	1	0.0529175831284772	CATG00000009616.1	sense_overlap_RNA	__na	not_DHS	0	1.25154103955538	0.0679307422165944	0	Chromatin bound	other
CATG00000009618	0	1	1	0	CATG00000009618.1	sense_overlap_RNA	__na	not_DHS	0	0.915991346323603	0.0339658505045192	0.0634358054564258	Chromatin bound	other
CATG00000009619	0.00152465601592399	1	1	0.283464566929134	CATG00000009619.1	sense_overlap_RNA	__na	not_DHS	0	0.74104498569125	0.0387912685037144	0	Chromatin bound	other
CATG00000009620	0.0016399015028956	1	1	0.0774360874397925	CATG00000009620.1	sense_overlap_RNA	__na	not_DHS	0	0.644352505667152	0.0672524130933394	0	Chromatin bound	other
CATG00000009621	0.00390653243382679	1	1	0.306196840826245	CATG00000009621.1	sense_overlap_RNA	__na	not_DHS	127	1.84228954023568	0.140692270602457	0.0201102260837272	Chromatin bound	other
CATG00000009623	0.00770143223970086	1	1	0.0632494004796163	CATG00000009623.1	lncRNA_sense_intronic	__na	not_DHS	165.1	1.65510356672976	0.1746542871309	0.031422834267249	Chromatin bound	FANTOM CAT lncRNA
CATG00000009624	0.0213518040324494	1	1	0.0705339485827291	CATG00000009624.1	lncRNA_sense_intronic	__na	not_DHS	426.6	1.56356781285042	0.0387897584709863	0.0320121003063922	Chromatin bound	FANTOM CAT lncRNA
CATG00000009626	0	1	1	0.100728787090057	CATG00000009626.1	lncRNA_sense_intronic	__na	not_DHS	1334.5	1.13538597818298	0	0.0634344194264596	Chromatin bound	FANTOM CAT lncRNA
CATG00000009627	0.000690036457908881	1	1	0.192073170731707	CATG00000009627.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	382.1	2.04765321648709	0.0727538048818119	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009629	0.00608872432324003	1	1	0.0950340307537182	CATG00000009629.1	sense_overlap_RNA	__na	not_DHS	0	0.290820235903033	0	0	Chromatin bound	other
CATG00000009630	0	1	1	0	CATG00000009630.1	sense_overlap_RNA	__na	not_DHS	0	0.133352388314067	0	0	Chromatin bound	other
CATG00000009631	0.00365957589625716	1	1	0.0364320455171148	CATG00000009631.1	sense_overlap_RNA	__na	not_DHS	0	0.0670541596207496	0	0	Chromatin bound	other
CATG00000009632	0.00227716971076089	1	1	0.0110079119367045	CATG00000009632.1	lncRNA_sense_intronic	__na	not_DHS	0	0.0566855271454119	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009633	0.0053919310268352	1	1	0.0583619421284944	CATG00000009633.1	sense_overlap_RNA	__na	not_DHS	116.8	0.566565731381885	0	0.0320131504959315	Chromatin bound	other
CATG00000009636	0.000692654297359492	1	1	0.0484605450961735	CATG00000009636.1	sense_overlap_RNA	__na	not_DHS	0	0.0444510975271922	0	0	Chromatin bound	other
CATG00000009637	0.00379039157639584	1	1	0.0744757772957339	CATG00000009637.1	lncRNA_intergenic	__na	not_DHS	220.7	0.725158304994502	0.0271545787925732	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009638	0.0266244152291091	1	1	0.166475315729047	CATG00000009638.1	lncRNA_intergenic	__na	not_DHS	231.3	0.120920774301772	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009639	0.00141861092660534	1	1	0.22808671065033	CATG00000009639.1	lncRNA_intergenic	__na	not_DHS	890.1	0.647237063690924	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009641	0.00782175981924305	1	1	0.0464839094159714	CATG00000009641.1	lncRNA_intergenic	__na	not_DHS	449.5	1.68974174715829	0.103099432735753	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009642	0.0152375280718705	1	1	0.130913091309131	CATG00000009642.1	lncRNA_intergenic	__na	not_DHS	1022.7	5.65757585452739	0.161255322579792	0.147816148726083	Chromatin bound	FANTOM CAT lncRNA
CATG00000009643	0.00182436997305421	1	1	0.157955865272938	CATG00000009643.1	lncRNA_intergenic	__na	not_DHS	0	0.231568437035465	0.00298367366750935	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009644	0.00860030891039996	1.5	2	0.0263736263736264	CATG00000009644.1	lncRNA_sense_intronic	__na	DHS_promoter	632.8	1.66050378348767	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009646	0.00133537881452945	1	1	0.0949554896142433	CATG00000009646.1	sense_overlap_RNA	__na	not_DHS	0	0.336310290182109	0	0	Chromatin bound	other
CATG00000009647	0.0037933473789253	1	1	0.188420019627085	CATG00000009647.1	sense_overlap_RNA	__na	DHS_dyadic	0	0.412998784640689	0.0387919102676239	0	Chromatin bound	other
CATG00000009650	0.00433900264879395	1	1	0.237878787878788	CATG00000009650.1	sense_overlap_RNA	__na	not_DHS	0	0.187298157343944	0	0	Chromatin bound	other
CATG00000009651	0.00974891292515906	1	1	0.0765171503957784	CATG00000009651.1	sense_overlap_RNA	__na	not_DHS	0	0.436741381368393	0	0.0381031291715388	Chromatin bound	other
CATG00000009652	0.00507084038975017	1	1	0.0446735395189003	CATG00000009652.1	sense_overlap_RNA	__na	not_DHS	0	0.160625161492519	0	0	Chromatin bound	other
CATG00000009654	0.00170127783651113	1	1	0.0853658536585366	CATG00000009654.1	sense_overlap_RNA	__na	not_DHS	0	0.331492285178624	0	0	Chromatin bound	other
CATG00000009656	0.00214384771368094	1	1	0.198047419804742	CATG00000009656.1	sense_overlap_RNA	__na	not_DHS	155.1	0.244857346939456	0	0	Chromatin bound	other
CATG00000009661	0.00162832512767502	1	1	0.0326871911820601	CATG00000009661.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009665	0	1	1	0	CATG00000009665.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	1513.4	0	0	0	other	FANTOM CAT lncRNA
CATG00000009666	0	1	1	0.124218051831993	CATG00000009666.1	lncRNA_intergenic	__na	not_DHS	314.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000009667	0	1	1	0.747639484978541	CATG00000009667.1	lncRNA_intergenic	__na	not_DHS	677.4	0.00168055426742012	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009669	0	3	3	0.226287262872629	CATG00000009669.1	lncRNA_divergent	__na	not_DHS	367.5	0	0	0	other	FANTOM CAT lncRNA
CATG00000009671	0	1	1	0.50974025974026	CATG00000009671.1	lncRNA_intergenic	__na	not_DHS	553.1	0	0	0	other	FANTOM CAT lncRNA
CATG00000009672	0.00182604549408169	2	3	0.513888888888889	CATG00000009672.1	lncRNA_divergent	__na	not_DHS	1143.9	0	0	0	other	FANTOM CAT lncRNA
CATG00000009673	0.0194987068550301	2	2	0.0540197818919604	CATG00000009673.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	353.8	1.67832830566082	0.0679318993798889	0.0320126094891991	Chromatin bound	FANTOM CAT lncRNA
CATG00000009675	0.00216143883467678	2	2	0.0665110851808635	CATG00000009675.1	sense_overlap_RNA	__na	not_DHS	599.4	1.80331987992694	0.0775823105025196	0.0634352384441669	Chromatin bound	other
CATG00000009676	0.00651308220250253	2	2	0.0171279901712799	CATG00000009676.1	lncRNA_sense_intronic	__na	not_DHS	174.2	0.490216883010029	0	0.0314217118795291	Chromatin bound	FANTOM CAT lncRNA
CATG00000009677	0.0634236629142678	2	2	0.00923215492006305	CATG00000009677.1	lncRNA_sense_intronic	__na	not_DHS	0	0.451924072284081	0.0142655752186132	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009678	0.0054921764542734	2	2	0	CATG00000009678.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009679	0.00263611270824497	2	2	0	CATG00000009679.1	sense_overlap_RNA	__na	not_DHS	0	0.133803630079156	0	0	Chromatin bound	other
CATG00000009680	0.00449125960257163	2	2	0.117302052785924	CATG00000009680.1	sense_overlap_RNA	__na	not_DHS	619.2	0.782741648755002	0	0	Chromatin bound	other
CATG00000009681	0.0014104416118562	2	2	0.0848952590959206	CATG00000009681.1	sense_overlap_RNA	__na	not_DHS	150.9	0.514963455897612	0	0	Chromatin bound	other
CATG00000009683	0.0065975173637189	2	2	0.172801239829523	CATG00000009683.1	sense_overlap_RNA	__na	not_DHS	1139.3	0.71217947503748	0	0	Chromatin bound	other
CATG00000009684	0.00111174160575413	2	2	0.109116022099448	CATG00000009684.1	sense_overlap_RNA	__na	not_DHS	0	0.364178345576728	0	0	Chromatin bound	other
CATG00000009687	0.00128729846062244	2	2	0.0618537319044933	CATG00000009687.1	sense_overlap_RNA	__na	not_DHS	92.5	0.546792533800999	0.0679305438457439	0	Chromatin bound	other
CATG00000009689	0	1	1	0.124932200325438	CATG00000009689.1	sense_overlap_RNA	__na	not_DHS	0	0.0330899821585273	0	0	Chromatin bound	other
CATG00000009690	0	1	1	0	CATG00000009690.1	sense_overlap_RNA	__na	not_DHS	0	0.0218477685487677	0.0129300704936016	0	Chromatin bound	other
CATG00000009691	0	1	1	0.373887240356083	CATG00000009691.1	sense_overlap_RNA	__na	not_DHS	0	0.0226032384600597	0	0	Chromatin bound	other
CATG00000009692	0.00132987473373748	1	1	0.191094619666048	CATG00000009692.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009693	0.00128679212760557	1	1	0.0897353131052292	CATG00000009693.1	short_ncRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009694	0.000629411688184219	1	1	0.0788623141564318	CATG00000009694.1	lncRNA_intergenic	__na	not_DHS	0	0.024032510753041	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009695	0.000603047715022574	2.5	3	0	CATG00000009695.1	coding_mRNA	__na	DHS_dyadic	122.5	0	0	0	other	other
CATG00000009696	0	1	1	0.179302045728039	CATG00000009696.1	lncRNA_intergenic	__na	not_DHS	264.4	0	0	0	other	FANTOM CAT lncRNA
CATG00000009698	0	1	1	0.105098855359001	CATG00000009698.1	lncRNA_intergenic	__na	not_DHS	373	0	0	0	other	FANTOM CAT lncRNA
CATG00000009700	0.00212398072281331	1	1	0.0814917127071823	CATG00000009700.1	lncRNA_intergenic	__na	not_DHS	0	0.0226035525500374	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009704	0	1	1	0.0544041450777202	CATG00000009704.1	lncRNA_intergenic	__na	DHS_dyadic	532.5	0	0	0	other	FANTOM CAT lncRNA
CATG00000009707	0	1	1	0.318501170960187	CATG00000009707.1	lncRNA_intergenic	__na	not_DHS	1145	0	0	0	other	FANTOM CAT lncRNA
CATG00000009709	0.164529275623477	1	1	0.276807980049875	CATG00000009709.1	lncRNA_antisense	__na	not_DHS	795.2	0.0380752111312057	0.00751643215884449	0.033022257920484	Chromatin bound	FANTOM CAT lncRNA
CATG00000009710	0.00129353687052885	1	1	0.361823361823362	CATG00000009710.1	lncRNA_antisense	e_lncRNA	DHS_enhancer	0	0.0272626688496752	0	0.0106709759094845	Chromatin bound	FANTOM CAT lncRNA
CATG00000009711	0.000723519162239779	1	1	0.0741014642804319	CATG00000009711.1	lncRNA_antisense	__na	not_DHS	626.3	0.0580726039351504	0.0499827515540328	0.00605936599294364	Chromatin bound	FANTOM CAT lncRNA
CATG00000009712	0	1	1	0.0497419052088222	CATG00000009712.1	lncRNA_antisense	__na	not_DHS	0	0.067054823192479	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009715	0.00126608058377441	1.5	2	0.158567774936061	CATG00000009715.1	sense_overlap_RNA	__na	not_DHS	115.7	0.17704691519607	0.0935334184121216	0	Chromatin bound	other
CATG00000009717	0.00959325135303761	2	2	0.114561027837259	CATG00000009717.1	sense_overlap_RNA	__na	not_DHS	0	0.651249224594777	0.0679312381437206	0	Chromatin bound	other
CATG00000009718	0.0233350603423604	2	2	0.113924050632911	CATG00000009718.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	0	0.060086007717265	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009720	0.000606021141019354	1	1	0.0837696335078534	CATG00000009720.1	lncRNA_divergent	p_lncRNA_divergent	DHS_promoter	460.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000009721	0	1	1	0	CATG00000009721.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009722	0	1	1	0.0169721656483367	CATG00000009722.1	lncRNA_intergenic	e_lncRNA	DHS_enhancer	1015.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000009723	0.00301196764733065	5.5	9	0.0354350695502081	CATG00000009723.1	uncertain_coding	__na	DHS_enhancer	0	0	0	0	other	other
CATG00000009724	0	1	1	0.197860962566845	CATG00000009724.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009725	0.00329013331542162	1	1	0	CATG00000009725.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009727	0	1	1	0	CATG00000009727.1	sense_overlap_RNA	__na	not_DHS	246.5	0	0	0	other	other
CATG00000009728	0	1	1	0.43796711509716	CATG00000009728.1	sense_overlap_RNA	__na	not_DHS	0	0.0310575645441958	0	0	Chromatin bound	other
CATG00000009729	0.0137250729926421	2	2	0.511278195488722	CATG00000009729.1	lncRNA_antisense	__na	not_DHS	690.2	0	0	0	other	FANTOM CAT lncRNA
CATG00000009730	0.00528660584734117	2	2	0.138461538461538	CATG00000009730.1	lncRNA_sense_intronic	__na	not_DHS	0	0.0616750894157674	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009731	0.00270252449731495	5.2	6	0	CATG00000009731.1	lncRNA_intergenic	__na	not_DHS	750.8	0	0	0	other	FANTOM CAT lncRNA
CATG00000009732	0.0283947242834776	2	2	0.0338563170933113	CATG00000009732.1	lncRNA_sense_intronic	__na	not_DHS	367.9	1.6350900265105	0	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009735	0.00253223063734765	2	2	0.187948350071736	CATG00000009735.1	sense_overlap_RNA	__na	DHS_enhancer	684.9	0.690766912368221	0	0	Chromatin bound	other
CATG00000009736	0	1	1	0.271472392638037	CATG00000009736.1	lncRNA_sense_intronic	e_lncRNA	DHS_enhancer	1039.5	0.315688984361918	0.0339652553919677	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009737	0.000651751656069708	2.2	4	0.32420429311621	CATG00000009737.1	lncRNA_intergenic	__na	not_DHS	542.9	0.00711997972014917	0	0.00376687075807393	Chromatin bound	FANTOM CAT lncRNA
CATG00000009738	0.000437343229670552	1	1	0	CATG00000009738.1	sense_overlap_RNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009739	0.00126197578911698	1	1	0.020575506795232	CATG00000009739.1	sense_overlap_RNA	__na	not_DHS	202	0.026347090733342	0.0033962412076444	0	Chromatin bound	other
CATG00000009740	0.00154399255499235	1	1	0	CATG00000009740.1	sense_overlap_RNA	__na	not_DHS	0	0.0248063469972752	0	0.0160065116001149	Chromatin bound	other
CATG00000009742	0.00205192462311434	1	1	0.304136253041363	CATG00000009742.1	lncRNA_intergenic	__na	not_DHS	0	0.0203129568265306	0.00193929728191739	0	Chromatin bound	FANTOM CAT lncRNA
CATG00000009743	0	2.5	3	0	CATG00000009743.1	coding_mRNA	__na	not_DHS	0	0	0	0	other	other
CATG00000009744	0	1	1	0.0585158548545276	CATG00000009744.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
CATG00000009745	0	3	3	0	CATG00000009745.1	lncRNA_intergenic	__na	not_DHS	0	0	0	0	other	FANTOM CAT lncRNA
